sessionId,Session,Time,Club,Shot,Ball (m/s),Club (m/s),Smash,Carry (m),Total (m),Spin (rpm),Sidespin (rpm),Spin estimated,Height (m),Time (s),AOA (*),Spin Loft (*),Spin Axis (*),Lateral (m),Curve (m),Shape,Launch H(*),Launch V (*),Mode
5059185,2022-04-30 23:55:10,2022-05-01T00:28:11Z,7 Iron,44,53.772,38.79,1.3862,154.866,155.857,5890,-106,1,31.0227,6.3938,-9.86,41.8893,-1.031,-6.1875,-0.7453,-1.98,18.63,straight,ShortIndoor
5059185,2022-04-30 23:55:10,2022-05-01T00:28:54Z,7 Iron,45,56.926,41.802,1.3618,170.124,171.631,5049,-650,0,36.3779,6.8639,-8.329,42.0204,-7.3967,-7.875,-5.9146,-0.621,20.011,draw,ShortIndoor
5059185,2022-04-30 23:55:10,2022-05-01T00:29:30Z,7 Iron,46,59.188,42.935,1.3785,171.767,172.212,5940,-93,0,42.0635,7.2835,-8.511,43.7709,-0.897,6.8959,-0.7948,2.602,20.925,straight,ShortIndoor
5059185,2022-04-30 23:55:10,2022-05-01T00:30:13Z,7 Iron,47,53.979,41.669,1.2954,155.324,156.353,5975,-1520,1,31.62,6.4185,-5.859,36.4947,-14.7362,-16.7158,-10.8208,-2.139,19.065,draw,ShortIndoor
5059185,2022-04-30 23:55:10,2022-05-01T00:30:57Z,7 Iron,48,57.37,42.023,1.3652,167.762,168.617,5572,21,0,39.5916,7.0729,-6.694,40.5463,0.2159,10.0451,0.1793,3.427,21.12,straight,ShortIndoor
5059185,2022-04-30 23:55:10,2022-05-01T00:31:35Z,7 Iron,49,55.647,41.82,1.3306,157.568,157.875,6167,845,0,39.9285,7.0014,-0.594,32.1053,7.8752,17.52,6.2798,4.143,22.585,push/fade,ShortIndoor
5059185,2022-04-30 23:55:10,2022-05-01T00:32:09Z,7 Iron,50,59.638,41.256,1.4456,176.192,177.016,5507,-23,1,41.954,7.3031,-8.055,42.4934,-0.2393,2.385,-0.2127,0.863,20.744,straight,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:33:49Z,Gap Wedge,4,40.476,35.294,1.1468,101.611,101.359,7993,-700,1,23.9074,5.2869,-9.478,53.1005,-5.0238,-10.7337,-2.0443,-4.789,25.893,pull/draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:34:11Z,Gap Wedge,5,42.669,38.417,1.1107,113.369,114.539,4715,-587,1,32.6455,5.981,-8.224,60.8977,-7.1506,-10.1581,-3.1389,-3.441,32.236,draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:34:37Z,Gap Wedge,6,43.839,36.913,1.1876,115.17,115.807,5296,-489,1,34.1728,6.1339,-6.772,57.9249,-5.2973,-0.5653,-2.5211,1.084,31.812,draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:35:07Z,Gap Wedge,7,44.089,37.568,1.1736,114.271,114.475,5948,74,1,33.8439,6.1262,-5.779,55.0333,0.7128,0.9841,0.3486,0.444,30.994,straight,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:35:40Z,Gap Wedge,8,40.265,35.882,1.1222,100.485,100.231,7648,111,1,25.3181,5.386,-9.207,55.4637,0.8315,0.7408,0.3344,0.356,27.852,straight,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:36:06Z,Gap Wedge,9,42.679,36.244,1.1775,112.218,113.075,5144,-363,1,32.1976,5.957,-7.735,59.0614,-4.0459,-3.297,-1.8005,-0.656,31.658,draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:36:41Z,Gap Wedge,10,45.031,37.706,1.1943,118.585,119.062,5427,-262,1,35.7718,6.2863,-5.978,56.1635,-2.767,0.3182,-1.404,0.921,31.519,straight,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:37:12Z,Gap Wedge,11,44.918,38.406,1.1696,116.517,116.636,6042,-795,1,35.1204,6.2365,-4.35,53.2531,-7.5602,-2.5987,-3.8701,0.744,30.998,draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:37:45Z,Gap Wedge,12,45.191,39.128,1.155,120.412,121.351,4606,-166,0,38.0725,6.4286,-7.069,60.8015,-2.0649,0.2709,-1.0287,0.695,33.541,straight,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:38:39Z,Gap Wedge,13,40.278,36.566,1.1015,104.309,105.361,5082,-861,1,29.0326,5.6317,-8.14,60.9856,-9.7533,-8.0974,-3.773,-2.278,32.177,draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:39:09Z,Gap Wedge,14,40.828,36.288,1.1251,103.009,103.223,6134,-680,1,29.8315,5.7166,-4.628,54.9384,-6.3639,-7.5775,-2.609,-2.654,31.913,draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:39:45Z,Gap Wedge,15,45.887,37.226,1.2327,113.383,112.506,8152,-1589,0,35.8371,6.3134,-6.009,54.9748,-11.2396,-17.1506,-6.1785,-5.488,30.178,pull/draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:40:12Z,Gap Wedge,16,44.317,37.973,1.1671,115.29,115.542,5931,-451,1,33.8698,6.1376,-5.904,54.9569,-4.3609,-2.5147,-2.1584,-0.103,30.739,draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:40:48Z,Gap Wedge,17,44.105,39.949,1.104,105.416,104.515,7698,-315,0,36.7896,6.2973,-10.419,66.154,-2.345,-0.0276,-1.1625,0.688,33.761,straight,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:41:27Z,Gap Wedge,18,42.49,37.568,1.131,113.71,115.012,4659,-359,1,31.3805,5.8944,-10.655,62.9885,-4.4185,-3.4885,-1.9131,-0.732,31.342,draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:41:53Z,Gap Wedge,19,42.894,38.358,1.1183,111.552,111.993,5860,-125,1,31.2248,5.9071,-7.282,56.228,-1.2222,-1.2285,-0.5597,-0.267,30.285,straight,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:42:26Z,Gap Wedge,20,45.916,39.884,1.1512,122.793,123.796,4388,-373,1,40.0701,6.5724,-10.288,66.9293,-4.8753,-3.1654,-2.4935,-0.252,34.324,draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:43:54Z,Gap Wedge,22,47.244,39.656,1.1913,107.543,105.987,10129,-618,0,40.9014,6.6555,-9.295,63.303,-3.4977,-2.6175,-2.016,-0.255,32.95,draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:44:33Z,Gap Wedge,23,45.547,40.286,1.1306,121.547,122.547,4421,-454,1,39.3962,6.517,-8.982,64.988,-5.8937,-4.452,-2.9653,-0.637,34.285,draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:45:21Z,Gap Wedge,24,43.387,37.861,1.146,104.409,103.763,6972,-804,0,36.7884,6.2592,-9.883,67.3321,-6.6215,-2.4186,-3.1411,0.457,34.906,draw,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:46:06Z,Gap Wedge,25,44.534,35.836,1.2427,117.052,117.901,4550,-122,1,38.5045,6.4203,-7.807,63.85,-1.5363,2.4458,-0.7371,1.61,34.849,straight,ShortIndoor
5039317,2022-04-24 19:31:16,2022-04-24T19:46:38Z,Gap Wedge,26,47.033,39.392,1.194,111.274,110.051,8473,-393,0,40.6712,6.6435,-9.173,63.0479,-2.6584,-2.2375,-1.5193,-0.307,32.925,straight,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:19:32Z,7 Iron,1,48.928,34.871,1.4031,142.583,146.805,4025,-699,0,20.6697,5.3435,-7.883,35.4973,-10.0006,-12.6542,-5.1194,-3.005,16.951,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:20:09Z,7 Iron,2,51.367,38.86,1.3218,146.504,147.583,5760,514,1,28.8639,6.1373,-13.222,48.7954,5.1188,3.643,3.3585,0.125,19.268,fade,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:20:50Z,7 Iron,3,51.629,37.036,1.394,151.898,154.52,4676,-522,0,25.3547,5.882,-10.866,41.9926,-6.4092,-10.9562,-3.9738,-2.616,17.512,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:21:24Z,7 Iron,4,53.747,38.944,1.3801,159.27,161.527,4876,-361,0,27.4365,6.1375,-11.215,41.6762,-4.2455,-9.3017,-2.9022,-2.286,17.098,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:22:01Z,7 Iron,5,54.662,40.286,1.3568,160.101,161.432,5434,-318,0,30.5976,6.4034,-9.638,40.1879,-3.3547,-6.2627,-2.4615,-1.334,17.948,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:23:50Z,3H RBZ Stage 2,6,59.745,44.395,1.3458,182.686,185.672,4601,-185,1,26.9511,6.3573,-8.06,28.7366,-2.304,0.6915,-1.8366,0.775,13.44,straight,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:24:46Z,3H RBZ Stage 2,7,60.93,46.591,1.3078,191.85,195.101,4001,-749,0,32.8264,6.7806,-6.446,32.0522,-10.7876,-11.8932,-9.0217,-0.884,16.512,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:25:26Z,3H RBZ Stage 2,8,63.52,46.761,1.3584,198.805,202.906,4110,-817,1,26.3998,6.4322,-8.988,28.759,-11.4658,-6.3994,-9.6788,0.922,12.121,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:27:24Z,Gap Wedge,9,41.957,35.247,1.1904,109.86,110.539,6150,-948,1,26.4765,5.5361,-8.704,54.1225,-8.8666,-8.352,-3.8474,-2.339,27.109,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:28:00Z,Gap Wedge,10,42.111,38.799,1.0854,107.183,106.992,7819,-366,1,25.0271,5.4478,-7.812,49.3697,-2.6827,5.5424,-1.1934,3.632,25.148,push,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:31:38Z,Gap Wedge,15,41.651,38.027,1.0953,110.621,111.697,5219,540,1,27.5666,5.5999,-12.578,62.1869,5.9389,-10.6683,2.4816,-6.79,28.803,pull/fade,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:32:47Z,3W SIM2 Ti,16,61.767,46.423,1.3305,194.91,199.124,3798,128,1,27.8984,6.475,-4.311,22.8988,1.9313,13.903,1.5605,3.606,13.774,push,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:34:11Z,3W SIM2 Ti,17,67.153,47.497,1.4138,195.751,211.399,3042,-1789,1,13.4249,4.9884,-3.283,15.7417,-36.0149,-43.6503,-23.1963,-6.109,7.608,pull/hook,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:34:49Z,3W SIM2 Ti,18,64.197,48.186,1.3323,208.576,212.79,3382,-507,1,34.8679,7.0149,-2.312,24.2649,-8.6212,-4.3823,-7.587,0.845,16.401,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:36:46Z,3W SIM2 Ti,19,71.236,49.119,1.4503,227.563,236.873,2928,-556,0,21.6703,6.2065,-4.776,16.5895,-10.9454,-16.7955,-9.1777,-1.948,9.005,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:37:30Z,3W SIM2 Ti,20,69.167,50.216,1.3774,206.794,216.921,3847,-1846,1,15.5327,5.5204,-5.894,17.1175,-28.6699,-32.0041,-22.2666,-2.73,6.742,hook,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:38:24Z,3W SIM2 Ti,21,70.116,47.76,1.4681,224.352,233.135,2977,-1287,1,23.4361,6.2261,-3.177,18.3179,-25.6098,-45.6092,-21.6797,-6.205,10.537,pull/draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:39:06Z,3W SIM2 Ti,22,67.299,44.891,1.4992,216.98,226.029,2693,-1248,1,24.7454,6.1845,0.762,15.2121,-27.602,-35.981,-21.9932,-3.749,12.378,pull/hook,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:40:33Z,9 Iron,23,49.837,37.17,1.3408,135.559,135.738,6952,-670,0,31.5097,6.2379,-5.919,41.1304,-5.5302,-8.1655,-3.5498,-1.938,22.071,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:41:36Z,9 Iron,24,50.13,39.447,1.2708,138.501,139.032,6248,-801,0,33.2779,6.3649,-7.973,47.1715,-7.365,-7.2893,-4.7617,-1.021,23.323,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:42:26Z,9 Iron,25,52.258,39.14,1.3352,143.826,143.962,6732,-1196,0,35.4698,6.5836,-6.98,44.9636,-10.2333,-15.415,-7.2717,-3.231,22.647,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:43:00Z,9 Iron,26,49.942,40.26,1.2405,133.376,133.127,7183,-707,0,34.8858,6.4483,-7.786,48.3975,-5.6479,0.0362,-3.6818,1.612,24.421,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:43:34Z,9 Iron,27,47.349,39.313,1.2044,127.172,127.499,6862,-1677,1,30.103,6.021,-5.883,45.6456,-14.1456,-13.5359,-8.1833,-2.431,23.817,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:44:20Z,9 Iron,28,51.766,39.694,1.3041,142.852,143.097,6300,-485,1,36.7879,6.6513,-4.096,41.4477,-4.4147,-8.2866,-3.0636,-2.091,24.099,draw,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:45:35Z,D BioCell+,29,69.569,47.48,1.4652,225.712,233.912,2919,-1326,1,26.6524,6.4505,-2.902,20.8742,-27.0127,-39.4587,-23.5283,-4.125,12.126,pull/hook,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:46:34Z,D BioCell+,30,68.153,47.88,1.4234,203.161,217.991,2962,-1767,1,15.3009,5.2175,-0.17,11.7722,-36.6146,-42.8971,-25.1328,-5.124,8.336,pull/hook,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:47:51Z,D BioCell+,31,71.937,48.681,1.4777,232.038,240.138,3157,-1899,0,27.9144,6.5158,-1.233,21.1379,-36.9679,-48.9427,-34.5811,-3.648,12.399,pull/hook,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:49:42Z,D BioCell+,32,68.773,49.499,1.3894,196.34,221.297,1643,-1162,0,12.9826,4.5806,-0.39,15.7053,-45,-39.0568,-24.0269,-4.493,8.908,pull/hook,ShortIndoor
5036667,2022-04-23 23:18:34,2022-04-23T23:50:27Z,D BioCell+,33,71.224,48.935,1.4555,220.566,233.106,2869,-1639,1,18.9368,5.7102,-2.248,16.2804,-34.8366,-38.3346,-27.3232,-2.938,9.114,hook,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:05:25Z,Gap Wedge,1,29.278,26.63,1.0994,64.0218,64.1954,7192,0,0,15.2592,4.032,-,-,0,-4.3074,0,-3.778,32.692,pull,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:05:51Z,Gap Wedge,2,29.335,27.798,1.0553,64.3013,65.6433,7445,-777,0,14.1074,3.9142,-4.537,52.937,-5.9901,-4.2767,-1.0218,-2.82,30.688,draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:06:18Z,Gap Wedge,3,28.264,25.749,1.0977,60.6232,61.8747,7453,-69,0,13.527,3.8102,-6.685,57.2958,-0.5304,-1.804,-0.0817,-1.525,31.6,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:06:42Z,Gap Wedge,4,29.194,28.669,1.0183,63.6343,64.8415,7644,-341,0,14.0476,3.9076,-8.248,58.5054,-2.5566,-3.5722,-0.4323,-2.809,30.817,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:07:09Z,Gap Wedge,5,27.564,26.152,1.054,58.064,59.6129,7824,169,1,11.547,3.5549,-9.229,57.5296,1.2376,-2.9113,0.1734,-2.972,29.207,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:08:06Z,Lob Wedge,6,23.023,22.305,1.0322,43.735,46.2226,6217,-142,0,8.4401,2.9426,-9.973,61.6091,-1.3087,-1.934,-0.1003,-2.289,31.188,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:08:27Z,Lob Wedge,7,25.152,22.454,1.1202,51.0688,51.7732,6044,0,1,11.4566,3.4244,-,-,0,-4.0381,0,-4.426,33.811,pull,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:08:56Z,Lob Wedge,8,26.008,25.529,1.0188,52.9459,54.2656,7721,-432,1,11.2479,3.4581,-7.214,58.0101,-3.2074,-2.3784,-0.3861,-2.054,31.505,draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:09:20Z,Lob Wedge,9,25.392,21.87,1.161,51.9045,52.6828,6020,0,0,11.2305,3.405,-,-,0,-2.2904,0,-2.433,32.872,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:09:42Z,Lob Wedge,10,24.514,-,-,48.5949,50.6613,6812,0,0,9.6722,3.1711,-,-,0,-2.6007,0,-2.932,30.725,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:11:55Z,Sand Wedge,11,29.796,26.331,1.1316,67.1973,68.0709,5973,374,0,14.0091,3.9018,-4.767,52.0318,3.5895,-3.2549,0.6101,-3.265,29.949,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:12:16Z,Sand Wedge,12,31.078,25.396,1.2237,72.0022,73.2815,5629,-166,0,13.736,3.9193,-4.392,47.8101,-1.6898,-7.7019,-0.3128,-5.89,27.545,pull,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:12:39Z,Sand Wedge,13,27.347,23.46,1.1657,58.8474,60.2351,5434,0,1,11.3,3.477,-,-,0,-4.4767,0,-4.274,29.46,pull,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:13:04Z,Sand Wedge,14,28.446,23.854,1.1925,62.8256,64.0601,5480,0,0,12.7156,3.6939,-,-,0,-1.0985,0,-0.917,30.148,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:13:29Z,Sand Wedge,15,29.558,24.823,1.1908,65.7399,68.0699,6589,0,0,12.8152,3.7659,-,-,0,-3.6635,0,-3.144,28.3,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:13:54Z,Sand Wedge,16,31.659,25.418,1.2455,74.5818,75.8612,5353,0,1,15.2265,4.1022,-,-,0,-1.9077,0,-1.405,28.896,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:15:16Z,Gap Wedge,17,32.5,26.69,1.2177,76.2564,76.9275,6526,-173,0,15.2498,4.1546,-4.296,47.4407,-1.519,-3.2774,-0.3311,-2.137,27.396,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:15:41Z,Gap Wedge,18,32.118,26.904,1.1938,74.6044,75.1596,6810,-307,0,15.3118,4.1486,-6.985,52.437,-2.5835,-2.0762,-0.5519,-1.104,28.026,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:16:09Z,Gap Wedge,19,32.943,28.039,1.1749,77.2151,79.2537,7065,662,1,15.0332,4.1562,-9.364,53.6725,5.3765,0.5067,1.2222,-0.525,26.372,fade,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:16:36Z,Gap Wedge,20,32.977,26.387,1.2497,78.7657,79.6756,5861,-271,0,16.4008,4.2849,-5.345,50.5355,-2.6501,-4.7349,-0.5982,-2.993,28.395,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:17:44Z,Pitching Wedge,22,35.932,26.829,1.3393,88.7845,90.7997,5625,-545,0,14.127,4.1682,-6.727,42.1345,-5.5596,-6.2796,-1.4518,-3.058,21.767,draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:18:13Z,Pitching Wedge,23,37.656,30.473,1.2357,94.2293,94.7843,6835,83,0,18.5715,4.7094,-9.506,50.6752,0.6957,0.99,0.2256,0.522,24.354,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:18:40Z,Pitching Wedge,24,35.232,28.18,1.2502,87.4985,88.8037,5500,99,0,16.9579,4.4337,-5.054,46.4883,1.0312,1.4615,0.271,0.834,26.007,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:19:11Z,Pitching Wedge,25,36.957,27.835,1.3277,93.3079,94.5319,5784,-796,1,17.3374,4.5485,-6.594,46.5111,-7.9102,-8.762,-2.3564,-3.906,24.232,pull/draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:19:39Z,Pitching Wedge,26,36.204,29.309,1.2353,90.0125,91.0123,6186,-70,0,16.4312,4.4278,-8.762,48.5997,-0.6483,-0.553,-0.1838,-0.165,23.712,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:20:08Z,Pitching Wedge,27,37.177,28.356,1.3111,93.3634,94.2501,6260,70,0,17.5505,4.587,-5.273,43.3944,0.6407,-2.7862,0.1965,-1.776,23.976,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:23:03Z,9 Iron,28,40.962,31.103,1.317,108.171,109.587,5680,121,0,18.8349,4.8721,-10.859,47.9627,1.2206,-1.2417,0.4632,-0.866,21.185,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:23:56Z,9 Iron,30,40.83,32.164,1.2694,106.108,106.924,6484,-78,1,19.2125,4.9083,-10.82,48.1941,-0.6892,-4.5388,-0.2669,-2.288,21.383,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:24:30Z,9 Iron,31,40.992,30.939,1.3249,108.325,109.611,5737,358,0,19.5745,4.9405,-8.846,45.9821,3.5776,2.596,1.3766,0.689,21.828,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:25:26Z,9 Iron,33,41.37,30.907,1.3385,108.99,110.057,6046,-521,1,19.5915,4.9623,-8.929,45.4592,-4.9431,-8.4674,-1.9577,-3.387,21.348,draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:25:57Z,9 Iron,34,40.85,30.166,1.3542,107.119,108.36,5949,467,0,18.538,4.8415,-9.621,45.8488,4.5021,7.4368,1.7061,3.121,20.932,fade,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:27:42Z,9 Iron,36,41.066,31.96,1.2849,108.223,110.445,5428,38,0,16.6935,4.6685,-9.606,42.509,0.4011,-6.1178,0.1463,-3.255,19.2,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:28:06Z,9 Iron,37,40.636,30.46,1.3341,107.122,108.599,5636,679,0,18.7771,4.8471,-9.174,46.1987,6.9195,4.9586,2.5782,1.311,21.498,fade,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:30:41Z,8 Iron,38,28.854,23.063,1.2511,64.0071,65.2939,5616,49,0,12.2227,3.6531,-5.641,51.2526,0.4999,-3.8724,-0.0745,-3.467,28.606,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:31:05Z,8 Iron,39,26.346,20.915,1.2597,55.101,57.489,4909,-208,0,9.5775,3.2033,-6.904,52.2889,-2.4282,-3.2147,-0.2577,-3.033,28.011,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:31:32Z,8 Iron,40,28.142,22.589,1.2458,61.3523,62.7528,5609,2,0,11.3343,3.5152,-4.575,49.051,0.0204,-2.5589,-0.0028,-2.322,28.202,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:31:55Z,8 Iron,41,32.249,27.831,1.1587,74.46,74.8269,7368,88,0,15.7452,4.2072,-9.114,56.0972,0.6843,-1.0844,0.1504,-0.894,28.37,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:32:18Z,8 Iron,42,32.829,27.83,1.1796,76.6961,77.1292,7154,-6,1,15.9153,4.2471,-8.107,53.712,-0.0481,-3.6043,-0.011,-2.627,27.785,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:32:42Z,8 Iron,43,36.209,30.679,1.1803,89.8962,90.6206,6229,-135,1,19.015,4.6793,-10.838,56.5229,-1.2418,-3.3616,-0.365,-1.846,26.925,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:33:08Z,8 Iron,44,38.505,30.04,1.2818,95.6998,95.8216,7418,-386,0,21.9863,5.0481,-8.733,53.3862,-2.9827,-7.2714,-1.0612,-3.658,26.901,pull,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:33:44Z,8 Iron,45,41.211,35.38,1.1648,98.9252,97.9852,8968,-293,0,28.714,5.6844,-8.775,58.079,-1.8721,-4.9939,-0.8076,-2.376,30.019,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:34:13Z,8 Iron,46,39.262,33.428,1.1745,98.7501,99.0195,7020,-559,0,23.3945,5.1893,-7.705,52.677,-4.5671,-10.5676,-1.704,-5.099,27.404,pull/draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:39:09Z,8 Iron,49,42.627,33.523,1.2716,113.66,114.582,5637,-785,1,27.099,5.6112,-9.425,54.9147,-8.0036,-18.4289,-3.5614,-7.485,26.979,pull/draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:39:34Z,8 Iron,50,40.885,33.252,1.2296,106.086,106.68,6414,-328,1,23.6609,5.2824,-10.937,54.8367,-2.9311,-8.7413,-1.187,-4.035,25.667,pull,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:40:00Z,8 Iron,51,42.288,33.977,1.2446,111.224,111.957,6024,-1053,1,27.0935,5.5938,-7.522,52.809,-10.0658,-15.2624,-4.4463,-5.543,27.323,pull/draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:40:29Z,8 Iron,52,41.964,36.96,1.1354,105.179,104.647,8667,-740,0,24.5889,5.4144,-11.056,53.8752,-4.8976,-9.4992,-2.1753,-3.925,24.835,pull/draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:40:53Z,8 Iron,53,44.495,38.056,1.1692,120.251,121.227,5439,-461,1,30.427,5.9284,-10.545,57.2654,-4.8616,-12.0663,-2.3907,-4.579,27.611,pull/draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:41:16Z,8 Iron,54,43.852,37.684,1.1637,112.207,111.825,8418,-917,0,25.2777,5.5447,-9.492,49.1892,-6.2538,-11.8984,-3.0587,-4.487,23.208,pull/draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:41:44Z,8 Iron,55,45.013,37.738,1.1928,105.488,104.203,9139,-477,0,36.8311,6.35,-8.916,61.9087,-2.9917,-4.2247,-1.5644,-1.408,32.412,draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:42:16Z,8 Iron,56,43.023,35.363,1.2166,108.906,108.437,8400,-1374,0,26.1385,5.5675,-12.344,56.6048,-9.4141,-17.2046,-4.4449,-6.713,25.055,pull/draw,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:42:41Z,8 Iron,57,42.326,36.027,1.1748,110.779,111.445,5985,-924,1,28.3625,5.6853,-6.741,53.1721,-8.8801,-14.1651,-3.9418,-5.252,28.448,pull/draw,ShortIndoor
